data,agrigento_infected,alessandria_infected,ancona_infected,aosta_infected,arezzo_infected,ascoli_piceno_infected,asti_infected,avellino_infected,bari_infected,barletta-andria-trani_infected,belluno_infected,benevento_infected,bergamo_infected,biella_infected,bologna_infected,bolzano_infected,brescia_infected,brindisi_infected,cagliari_infected,caltanissetta_infected,campobasso_infected,caserta_infected,catania_infected,catanzaro_infected,chieti_infected,como_infected,cosenza_infected,cremona_infected,crotone_infected,cuneo_infected,enna_infected,fermo_infected,ferrara_infected,firenze_infected,foggia_infected,forlì-cesena_infected,frosinone_infected,genova_infected,gorizia_infected,grosseto_infected,imperia_infected,isernia_infected,l'aquila_infected,la_spezia_infected,latina_infected,lecce_infected,lecco_infected,livorno_infected,lodi_infected,lucca_infected,macerata_infected,mantova_infected,massa_carrara_infected,matera_infected,messina_infected,milano_infected,modena_infected,monza_e_della_brianza_infected,napoli_infected,novara_infected,nuoro_infected,oristano_infected,padova_infected,palermo_infected,parma_infected,pavia_infected,perugia_infected,pesaro_e_urbino_infected,pescara_infected,piacenza_infected,pisa_infected,pistoia_infected,pordenone_infected,potenza_infected,prato_infected,ragusa_infected,ravenna_infected,reggio_di_calabria_infected,reggio_nell'emilia_infected,rieti_infected,rimini_infected,roma_infected,rovigo_infected,salerno_infected,sassari_infected,savona_infected,siena_infected,siracusa_infected,sondrio_infected,sud_sardegna_infected,taranto_infected,teramo_infected,terni_infected,torino_infected,trapani_infected,trento_infected,treviso_infected,trieste_infected,udine_infected,varese_infected,venezia_infected,verbano-cusio-ossola_infected,vercelli_infected,verona_infected,vibo_valentia_infected,vicenza_infected,viterbo_infected
2022-02-09 17:00:00,46691,75809,90107,27585,70573,37147,42552,53134,223166,66898,49014,34921,175435,35734,256609,175462,280303,61772,41326,44803,23725,163754,164373,25843,65360,137967,43533,72808,18389,126330,20078,32987,75308,237681,102913,115276,73830,165251,32621,36420,46631,9650,50619,42845,96025,107604,63220,66264,50257,78725,57686,90659,36540,25112,84444,727920,170985,205370,654535,71193,25458,14342,233353,165046,88936,117455,122752,62262,56085,60428,92173,67799,70136,45830,61714,51030,103021,73907,125732,28251,109444,719099,50402,181705,37750,52631,50068,63707,38249,25581,90375,58372,38386,493178,48362,131627,233353,62680,120830,205826,197489,33197,33023,238200,22239,219183,46400
2022-02-10 17:00:00,47149,76169,90943,27697,70994,37561,42757,53487,224766,67306,49299,35218,176215,35927,258100,176451,281335,62351,42137,45276,24086,164947,165795,26024,65969,138546,43647,73120,18621,126734,20205,33342,75741,239029,103849,115786,74503,166412,32889,36767,46864,9719,50993,43060,96801,109086,63430,66807,50419,79258,58361,91112,36719,25347,86272,730593,171822,205987,658425,71448,25717,14556,234740,166365,89415,117932,123650,62798,56500,60659,92699,68201,70611,46265,62071,51605,103619,74531,126533,28416,109908,725283,50638,183290,38205,53047,50358,64492,38378,26207,91092,58801,38769,495487,48944,132268,231926,63082,121574,206540,198711,33299,33166,239464,22499,220451,46735
2022-02-11 17:00:00,47563,76501,91679,27753,71472,37916,42931,53834,226098,67691,49585,35469,176835,36104,259343,177482,282327,62796,42872,45580,24366,166029,167324,26216,66511,139018,43767,73358,18825,127073,20422,33667,76220,240122,104676,116273,75128,167314,33035,37070,47121,9792,51445,43256,97464,110426,63611,67312,50537,79735,58948,91486,36940,25593,87172,732789,172584,206538,661909,71661,25887,15043,235877,167579,89942,118342,124406,63244,56866,60876,93155,68599,71012,46675,62386,52068,104120,75757,127105,28674,110347,730172,50849,184664,38792,53372,50624,65188,38495,26803,91670,59243,39059,497833,49303,132838,233120,63425,122091,207115,199812,33414,33297,240578,22799,221531,47022
2022-02-12 17:00:00,48059,76799,92404,27806,71817,38269,43067,54136,227447,68059,49820,35745,177399,36251,260333,178286,283245,63217,43525,45937,24638,167112,168389,26391,66973,139480,43924,73584,19045,127405,20590,33963,76628,241062,105470,116661,75668,168169,33188,37344,47331,9838,51807,43478,98376,111669,63813,67662,50659,80160,59499,91824,37112,25870,88232,734710,173220,207047,665113,71886,26059,15092,237031,168766,90329,118710,125035,63627,57199,61054,93569,68873,71398,47076,62652,52484,104573,76856,127664,28911,110727,735280,51125,185993,39312,53673,50902,65938,38589,27377,92339,59550,39282,499759,49749,133375,234181,63755,122708,207648,200867,33521,33431,241712,22830,222528,47339
2022-02-13 17:00:00,48354,76991,92960,27863,72113,38621,43169,54423,228411,68361,50036,35981,177856,36368,261533,178844,283924,63600,43989,46143,24977,168101,169507,26541,67453,139810,44131,73785,19116,127601,20674,34234,76937,241812,106041,117063,76226,168836,33344,37569,47490,9944,52135,43645,99200,112801,63972,68009,50761,80618,60011,92131,37288,26068,89226,736307,173832,207452,668004,72030,26398,15159,237848,169944,90687,118977,125634,64003,57484,61228,93934,69164,71639,47365,62867,52843,104956,77748,128121,29135,111099,739340,51298,187155,39792,53866,51116,66518,38704,27606,92853,59903,39538,500984,50400,133825,234995,63971,123166,208085,201572,33588,33510,242554,22868,223349,47619
2022-02-14 17:00:00,48536,77231,93297,27872,72275,38750,43273,54605,229028,68534,50115,36039,178006,36514,262141,179285,284237,63773,44214,46303,25089,168592,170155,26601,67669,139941,44149,73843,19267,127802,20802,34337,77206,242213,106484,117309,76355,169147,33376,37684,47523,9985,52284,43689,99558,113433,64004,68229,50791,80817,60290,92198,37369,26167,89567,736968,174281,207606,669724,72180,26435,15431,238234,170604,90757,119096,125918,64147,57674,61324,94105,69282,71774,47588,62962,53010,105233,78285,128524,29227,111326,742289,51405,187718,39941,53996,51234,66750,38720,27916,93025,60063,39599,502392,50565,134050,235370,64070,123347,208265,201951,33680,33606,242950,23004,223720,47750
2022-02-15 17:00:00,49149,77604,94069,27943,72735,39159,43433,55053,230708,68949,50417,36350,178709,36674,262827,180562,285327,64289,44932,46769,25347,169899,171349,26818,68311,140380,44229,74145,19631,128190,20976,34710,77373,243315,107565,117631,76941,170155,33564,37999,47801,10063,52761,43930,100591,114992,64239,68652,50922,81285,60922,92680,37572,26504,90570,739204,174766,208248,673548,72417,26592,16231,239704,171590,91121,119622,126649,64732,58102,61455,94553,69571,72146,48095,63190,53497,105464,79566,128658,29436,111629,747445,51690,189388,40624,54245,51514,67623,38831,28485,93883,60546,39833,504482,50965,134670,236555,64359,123986,208840,203348,33771,33731,244215,23443,224986,48173
2022-02-16 17:00:00,49625,77923,94745,28018,73138,39468,43586,55455,231972,69280,50571,36614,179234,36819,263859,181303,286041,64694,45460,47134,25697,170942,172515,26986,68717,140688,44350,74364,19870,128547,21287,34964,77693,244114,108291,117984,77508,170810,33725,38316,48025,10136,53147,44121,101371,116147,64415,68948,51069,81634,61436,92996,37714,26858,91926,741089,175213,208797,676484,72590,26868,17390,240743,173127,91541,119988,127369,65086,58440,61589,94857,69775,72418,48504,63402,53902,105896,80439,129049,29647,111969,752076,51913,190517,41108,54482,51816,68492,38897,28915,94449,60957,40107,506243,51414,135072,237561,64621,124427,209329,204348,33867,33822,245079,23950,225842,48515
2022-02-17 17:00:00,50049,78162,95354,28066,73442,39793,43718,55850,233145,69602,50837,36873,179691,36970,264687,182115,286851,65061,45960,47457,25965,171899,173842,27159,69140,141166,44546,74597,20079,128820,21404,35279,77938,245011,109095,118276,78109,171496,33913,38572,48145,10238,53560,44277,101965,117259,64604,69380,51199,82148,61940,93329,37867,27129,92485,742912,175719,209264,679772,72800,26985,17925,241854,174385,91841,120349,128101,65432,58823,61700,95273,70004,72730,48868,63601,54291,106215,81460,129518,29868,112257,756735,52188,191629,41579,54700,52107,69253,38987,29361,94987,61435,40358,507995,51749,135514,238633,64938,124837,209844,205407,33998,33937,246054,24119,226878,48815
2022-02-18 17:00:00,50473,78414,95900,28099,73822,40037,43841,56177,234265,69960,51025,37080,180152,37102,265499,182935,287629,65456,46407,47752,26192,172884,174921,27325,69575,141522,44653,74791,20187,129065,21539,35515,78220,245740,109725,118635,78563,172192,34012,38818,48378,10311,53926,44456,102636,118406,64729,69728,51299,82641,62368,93634,38044,27371,93346,744591,176174,209691,682647,72942,27151,18283,242847,175677,92159,120687,128708,65791,59157,61821,95580,70228,72936,49233,63793,54677,106566,82383,129882,30038,112556,761583,52400,192696,41991,54939,52335,70016,39079,29790,95540,61806,40630,509452,52212,135896,239517,65171,125264,210252,206349,34071,34032,246883,24306,227680,49082
2022-02-19 17:00:00,50831,78667,96408,28153,74148,40296,43965,56485,235410,70302,51182,37292,180527,37196,266383,183544,288378,65790,46750,48056,26319,173752,176117,27445,70063,141873,44819,74992,20430,129294,21631,35815,78525,246374,110490,118886,78977,172911,34117,39045,48536,10326,54269,44611,103295,119510,64859,70110,51414,83048,62763,93922,38186,27625,94521,746089,176623,210127,685221,73108,27297,18321,243875,176821,92409,121005,129331,66065,59450,61946,95953,70398,73167,49608,63954,55096,106890,83405,130240,30181,112802,765677,52614,193757,42436,55124,52563,70639,39175,30173,96065,62236,40815,510732,52557,136322,240305,65342,125663,210726,207315,34139,34150,247739,24339,228478,49355
2022-02-20 17:00:00,51084,78831,96830,28195,74397,40565,44052,56797,236396,70497,51364,37461,180875,37264,267029,183994,288896,66096,47046,48269,26622,174669,177043,27540,70379,142155,44900,75159,20529,129438,21860,36058,78789,246957,111065,119201,79421,173386,34187,39222,48687,10401,54548,44770,103753,120504,65005,70363,51507,83448,63136,94178,38335,27775,95226,747404,176981,210514,687573,73183,27396,18359,244644,177891,92652,121242,129914,66334,59701,62054,96224,70616,73311,49875,64085,55383,107214,84326,130576,30386,113085,769245,52768,194720,42779,55285,52797,71182,39229,30373,96521,62611,41033,511633,52934,136655,240897,65487,125927,211050,208025,34199,34202,248377,24368,229144,49597
2022-02-21 17:00:00,51254,79054,97043,28210,74547,40628,44157,56954,236834,70647,51442,37521,181011,37347,267499,184322,289196,66219,47183,48358,26719,175071,177522,27629,70537,142268,44922,75215,20776,129636,21956,36126,78990,247294,111383,119359,79549,173699,34214,39339,48724,10418,54665,44866,103937,121058,65036,70485,51536,83622,63249,94235,38384,27933,95581,747983,177245,210667,688829,73312,27459,18859,244975,178632,92854,121354,130199,66423,59840,62119,96321,70719,73384,50091,64149,55550,107427,84845,130832,30464,113322,771847,52864,195146,42925,55418,52900,71425,39263,30570,96647,62820,41104,512730,53146,136796,241170,65549,126050,211161,208400,34297,34251,248735,24708,229398,49726
2022-02-22 17:00:00,51853,79341,97540,28280,74944,40891,44298,57385,238379,71092,51625,37840,181522,37463,267998,185308,290089,66732,47675,48730,26930,176093,178594,27878,71027,142660,45000,75523,21089,129903,22121,36466,79126,248013,112321,119599,80064,174697,34330,39590,48950,10475,55133,45047,104632,122477,65249,70873,51669,84158,63611,94691,38631,28243,96602,750123,177579,211286,691782,73466,27637,19276,246259,179511,92966,121733,130914,66742,60202,62211,96740,70952,73677,50570,64324,56067,107644,86025,130980,30735,113501,776360,53160,196490,43510,55630,53253,72352,39371,30993,97346,63364,41353,514327,53520,137313,242127,65767,126493,211884,209459,34396,34337,249847,25000,230430,50088
2022-02-23 17:00:00,52309,79584,98042,28323,75336,41145,44423,57684,239469,71361,51804,38096,181914,37562,268804,185911,290758,67021,48093,48962,27112,176898,179472,28024,71428,142937,45174,75762,21249,130105,22242,36686,79418,248586,112955,119876,80522,175337,34429,39822,49089,10553,55494,45227,105155,123508,65422,71190,51785,84524,63929,94964,38787,28429,97521,751936,177912,211725,693895,73592,27791,19531,247187,181141,93274,122065,131560,66972,60529,62334,97032,71164,73915,50888,64442,56375,107969,86939,131355,30986,113736,780523,53382,197379,43921,55807,53551,72884,39474,31364,97821,63845,41564,515640,53872,137710,242853,65936,126805,212393,210434,34505,34426,250611,25260,231142,50332
2022-02-24 17:00:00,52770,79840,98580,28361,75674,41407,44515,58000,240401,71633,51991,38284,182278,37630,269455,186492,291418,67343,48488,49286,27339,177682,180528,28169,71807,143205,45279,76023,21421,130296,22579,36919,79645,249223,113544,120129,80977,176059,34529,40048,49208,10622,55784,45389,105708,124573,65580,71541,51878,84862,64340,95236,38985,28599,98485,753573,178277,212158,695883,73728,27865,19836,248086,182515,93482,122360,132111,67264,60809,62427,97354,71362,74108,51216,64576,56804,108233,87878,131682,31146,113997,784439,53577,198318,44297,56013,53802,73480,39539,31713,98264,64176,41770,516920,54440,138097,243310,66135,127098,212917,211237,34621,34497,251389,25478,231857,50609
2022-02-25 17:00:00,53202,80057,99050,28400,76044,41651,44604,58260,241256,71882,52123,38480,182590,37705,270181,186969,291976,67660,48771,49505,27511,178271,181337,28290,72121,143477,45671,76216,21594,130465,22689,37136,79892,249765,114065,120370,81412,176616,34574,40258,49318,10683,56052,45628,106292,125592,65698,71801,51981,85207,64665,95495,39102,28783,99260,755011,178653,212529,697630,73855,27985,20010,248856,183681,93726,122622,132729,67524,61071,62518,97545,71545,74261,51526,64691,57114,108497,88709,132035,31303,114196,788071,53742,199037,44689,56202,54056,73924,39626,31967,98711,64585,41982,518030,54715,138369,243680,66322,127374,213344,212025,34706,34562,252050,25614,232501,50830
2022-02-26 17:00:00,53566,80255,99424,28424,76333,41851,44686,58488,242117,72152,52292,38666,182908,37782,270668,187528,292504,67940,49050,49708,27720,178923,182015,28405,72418,143743,46043,76424,21616,130610,22809,37316,80101,250230,114611,120548,81761,177207,34632,40404,49414,10754,56314,45741,106769,126488,65817,72065,52054,85549,64954,95711,39219,28948,100065,756415,178958,212885,699361,73976,28050,20112,249629,184835,93911,122850,133233,67702,61317,62606,97800,71695,74437,51847,64782,57431,108718,89317,132312,31438,114385,791416,53901,199781,45059,56369,54300,74330,39707,32242,99122,64882,42174,519039,55021,138648,244654,66441,127637,213778,212797,34792,34638,252688,25621,233114,51006
2022-02-27 17:00:00,53863,80365,99810,28424,76588,42016,44733,58643,242781,72316,52402,38790,183142,37817,271323,187833,292908,68140,49308,49899,27939,179447,182738,28516,72658,143947,46373,76552,21626,130682,22976,37509,80288,250671,114957,120710,82144,177660,34693,40562,49476,10813,56478,45855,107147,127323,65908,72240,52133,85823,65253,95897,39326,29100,100889,757429,179180,213193,700687,74043,28071,20198,250217,186230,94066,123016,133709,67891,61476,62690,98000,71864,74515,52089,64869,57716,108953,89929,132561,31576,114542,794246,53996,200339,45316,56471,54518,74693,39756,32395,99449,65063,42346,519573,55367,138863,245115,66522,127782,214086,213282,34829,34672,253044,25650,233592,51177
2022-02-28 17:00:00,53989,80516,99994,28460,76689,42107,44792,58733,243162,72451,52443,38824,183214,37864,271632,188027,293093,68243,49400,49984,28039,179685,182985,28558,72799,144024,46705,76583,21908,130786,22995,37591,80433,250889,115199,120836,82463,177873,34701,40639,49499,10853,56574,45879,107223,127836,65929,72356,52153,85942,65373,95948,39369,29179,101490,757880,179392,213327,701474,74144,28103,20328,250445,186586,94270,123112,133961,67968,61602,62751,98101,71938,74552,52245,64910,57833,109081,90474,132742,31594,114660,796143,54074,200557,45392,56559,54636,74837,39785,32450,99590,65147,42386,520286,55580,138974,245328,66556,127886,214215,213549,34924,34707,253268,26057,233771,51191
2022-03-01 17:00:00,54672,80781,100537,28504,77046,42384,44881,59084,244245,72801,52623,39087,183561,37918,272068,188641,293782,68549,49762,50231,28204,180569,183834,28761,73210,144413,47205,76815,22171,130980,23167,37846,80533,251429,115840,120974,82700,178637,34783,40860,49640,10918,56901,46048,107950,129108,66099,72655,52266,86330,65789,96255,39550,29402,102103,759641,179625,213805,703347,74293,28208,20501,251419,187818,94365,123447,134609,68300,61897,62819,98387,72141,74725,52706,65010,58293,109229,91520,132835,31755,114804,799279,54241,201431,45895,56753,54979,75523,39857,32787,100213,65491,42663,521417,55911,139344,246011,66718,128159,214819,214427,35019,34787,253998,26331,234529,51473
2022-03-02 17:00:00,55128,81040,100856,28538,77390,42537,44958,59395,245084,73014,52750,39342,183832,37978,272654,189018,294357,68780,50070,50446,28425,181261,184547,28814,73533,144663,47743,77001,22330,131171,23398,38006,80741,251885,116357,121229,83004,179202,34847,41043,49740,11017,57152,46186,108128,130160,66218,72893,52372,86653,66025,96502,39658,29557,102889,761213,179898,214208,705004,74434,28300,20679,252158,189113,94566,123712,135265,68465,62153,62906,98632,72272,74836,52948,65091,58672,109471,92292,133122,31848,115005,800926,54401,202131,46233,56909,55283,75934,39937,33043,100620,65709,42873,522451,56408,139588,246446,66852,128417,215246,215212,35111,34855,254483,26367,235082,51563
2022-03-03 17:00:00,55665,81251,101221,28567,77693,42695,45040,59703,246007,73299,52855,39542,184129,38039,273339,189544,294878,69103,50421,50702,28607,181938,185441,28955,73887,144912,48332,77180,22491,131309,23481,38152,80894,252461,116897,121435,83348,179850,34935,41279,49825,11059,57446,46299,108705,131330,66329,73187,52431,87037,66271,96746,39832,29719,103885,762633,180186,214555,706689,74539,28368,20853,253085,190363,94714,123979,135928,68664,62437,62978,98997,72443,74954,53307,65193,59075,109678,92984,133434,32028,115147,804407,54564,202857,46655,57104,55557,76398,40009,33333,101039,65927,43110,523435,57048,139922,247033,67029,128621,215661,216049,35209,34921,255066,26586,235721,51752
2022-03-04 17:00:00,56038,81442,101637,28607,78023,42939,45119,60014,247109,73581,52977,39793,184415,38101,273862,190005,295377,69383,50730,50808,28863,182622,185919,29110,74195,145169,48974,77356,22684,131479,23536,38390,81066,253038,117421,121670,83734,180387,35004,41481,49910,11128,57663,46418,109118,132534,66439,73456,52519,87423,66534,96933,40005,29955,104247,764073,180452,214952,708315,74652,28453,21054,253907,190976,94901,124207,136719,68941,62662,63064,99258,72604,75060,53553,65279,59311,109899,93598,133656,32117,115323,807077,54713,203585,47027,57250,55863,76685,40108,33556,101502,66165,43345,524409,57240,140221,247632,67172,128798,216017,216847,35285,34998,255660,26794,236322,51896
